Date,Store ID,Product ID,Category,Region,Inventory Level,Units Sold,Units Ordered,Demand Forecast,Price,Discount,Weather Condition,Holiday/Promotion,Competitor Pricing,Seasonality
2023-02-11,S005,P0019,Groceries,East,228,217,188,219.03,81.45,0,Rainy,1,82.25,Autumn
2023-02-11,S005,P0020,Groceries,North,372,68,180,77.25,60.38,10,Rainy,1,59.63,Spring
2023-03-11,S001,P0001,Groceries,North,242,136,186,148.2,75.65,20,Cloudy,0,73.95,Summer
2023-03-11,S001,P0002,Toys,North,306,115,99,109.82,36.65,15,Snowy,0,40.55,Autumn
2023-03-11,S001,P0003,Furniture,West,364,291,119,304.66,89.56,15,Rainy,0,94.2,Autumn
2023-03-11,S001,P0004,Electronics,West,310,115,135,114.54,15.53,0,Snowy,1,12.19,Spring
2023-03-11,S001,P0005,Electronics,South,296,193,75,210.13,84.65,20,Cloudy,1,89.58,Autumn
2023-03-11,S001,P0006,Electronics,South,415,56,50,65.87,35.42,15,Cloudy,0,36.36,Autumn
2023-03-11,S001,P0007,Electronics,East,318,92,85,101.2,49.3,15,Rainy,1,46.91,Autumn
2023-03-11,S001,P0008,Furniture,North,184,101,81,108.21,21.82,5,Snowy,0,21.93,Winter
2023-03-11,S001,P0009,Clothing,South,477,339,167,339.31,88.48,20,Sunny,0,89.53,Winter
2023-03-11,S001,P0010,Electronics,North,196,108,78,118.52,57.71,0,Cloudy,0,56.55,Autumn
2023-03-11,S001,P0011,Toys,South,60,30,110,35.92,58.15,15,Sunny,0,60.76,Summer
2023-03-11,S001,P0012,Toys,North,223,37,28,34.96,55.81,10,Cloudy,1,57.9,Spring
2023-03-11,S001,P0013,Electronics,East,163,134,157,147.75,72.65,10,Rainy,1,70.72,Winter
2023-03-11,S001,P0014,Furniture,North,349,102,36,102.79,99.35,10,Snowy,1,97.58,Spring
2023-03-11,S001,P0015,Furniture,North,362,232,35,229.02,74.68,0,Rainy,1,75.47,Summer
2023-03-11,S001,P0016,Clothing,East,224,209,189,227.17,37.14,20,Cloudy,1,39.63,Spring
2023-03-11,S001,P0017,Toys,South,159,79,60,95.51,27.06,0,Snowy,1,29.15,Summer
2023-03-11,S001,P0018,Groceries,East,482,92,149,87.8,95.51,15,Sunny,0,98.13,Spring
2023-03-11,S001,P0019,Groceries,East,455,156,26,168.86,56.41,10,Cloudy,1,54.16,Summer
2023-03-11,S001,P0020,Clothing,West,108,17,50,31.25,30.26,0,Sunny,0,34.87,Winter
2023-03-11,S002,P0001,Clothing,West,242,175,92,171.14,33.41,20,Snowy,0,29.22,Spring
2023-03-11,S002,P0002,Toys,North,168,108,189,125.31,25.36,0,Rainy,0,27.17,Summer
2023-03-11,S002,P0003,Clothing,South,308,168,50,159.82,15.72,10,Sunny,1,18.4,Autumn
2023-03-11,S002,P0004,Clothing,North,390,68,194,68.5,53.55,10,Rainy,1,57.34,Summer
2023-03-11,S002,P0005,Furniture,South,101,48,96,46.17,69.18,10,Sunny,0,66.64,Summer
2023-03-11,S002,P0006,Groceries,East,419,63,151,60.26,59.13,10,Cloudy,0,57.25,Winter
2023-03-11,S002,P0007,Furniture,East,424,166,95,167.83,42.58,5,Rainy,1,41.66,Spring
2023-03-11,S002,P0008,Electronics,East,437,106,187,96.96,63.24,15,Rainy,0,63.64,Autumn
2023-03-11,S002,P0009,Furniture,West,410,379,45,372.04,81.34,0,Snowy,1,76.64,Spring
2023-03-11,S002,P0010,Toys,North,301,273,113,291.17,30.41,5,Sunny,1,33.15,Spring
2023-03-11,S002,P0011,Furniture,West,410,341,75,345.42,79.04,15,Rainy,1,79.01,Spring
2023-03-11,S002,P0012,Clothing,North,63,16,53,27.47,36.7,5,Rainy,0,36.61,Autumn
2023-03-11,S002,P0013,Toys,West,443,20,62,32.08,72.09,15,Cloudy,0,73.29,Autumn
2023-03-11,S002,P0014,Toys,North,379,188,117,179.57,63.07,0,Snowy,1,66.36,Summer
2023-03-11,S002,P0015,Groceries,West,183,87,60,83.48,71.82,10,Rainy,0,67.03,Autumn
2023-03-11,S002,P0016,Clothing,North,241,157,89,150.74,92.64,0,Snowy,1,92.24,Autumn
2023-03-11,S002,P0017,Toys,South,73,19,89,32.96,51.09,15,Rainy,1,48.24,Winter
2023-03-11,S002,P0018,Electronics,West,173,36,131,36.93,85.45,5,Snowy,0,86.01,Winter
2023-03-11,S002,P0019,Electronics,East,225,171,33,187.63,67.19,5,Rainy,0,63.52,Winter
2023-03-11,S002,P0020,Electronics,South,66,39,61,29.44,34.86,15,Sunny,0,29.95,Summer
2023-03-11,S003,P0001,Groceries,East,344,290,148,286.42,26.34,10,Cloudy,0,24.54,Summer
2023-03-11,S003,P0002,Electronics,South,268,262,81,252.19,74.57,20,Snowy,1,72.96,Winter
2023-03-11,S003,P0003,Groceries,West,69,18,94,31.71,90.28,10,Snowy,0,90.68,Winter
2023-03-11,S003,P0004,Furniture,West,424,87,153,100.49,13.68,15,Snowy,0,17.62,Summer
2023-03-11,S003,P0005,Electronics,North,350,173,157,171.7,73.78,20,Sunny,0,73.2,Spring
2023-03-11,S003,P0006,Electronics,West,56,15,99,7.96,22.22,20,Rainy,0,25.58,Autumn
2023-03-11,S003,P0007,Electronics,North,223,79,54,88.53,16.16,5,Snowy,0,17.95,Winter
2023-03-11,S003,P0008,Clothing,East,463,445,87,455.01,44.08,15,Snowy,0,42.77,Winter
2023-03-11,S003,P0009,Clothing,South,378,66,131,66.78,32.36,15,Cloudy,0,33.44,Autumn
2023-03-11,S003,P0010,Electronics,East,205,22,44,20.71,93.08,10,Sunny,0,92.63,Winter
2023-03-11,S003,P0011,Furniture,South,217,215,159,229.09,72.11,10,Cloudy,1,69.6,Autumn
2023-03-11,S003,P0012,Furniture,South,74,55,140,50.83,16.28,5,Cloudy,1,20.36,Summer
2023-03-11,S003,P0013,Electronics,South,186,120,159,113.47,29.25,20,Snowy,1,27.64,Autumn
2023-03-11,S003,P0014,Clothing,South,431,302,151,307.77,85.54,10,Snowy,1,84.03,Summer
2023-03-11,S003,P0015,Furniture,East,259,258,52,274.03,91.38,10,Cloudy,1,89.96,Autumn
2023-03-11,S003,P0016,Clothing,South,184,60,83,62.3,76.37,10,Sunny,1,75.34,Summer
2023-03-11,S003,P0017,Clothing,East,241,67,117,69.93,38.35,0,Rainy,0,38.24,Spring
2023-03-11,S003,P0018,Electronics,North,189,12,178,19.03,20.29,0,Cloudy,1,16.4,Spring
2023-03-11,S003,P0019,Electronics,South,99,37,178,40.04,51.43,10,Cloudy,1,48.98,Winter
2023-03-11,S003,P0020,Furniture,North,408,221,48,237.88,80.69,15,Cloudy,0,77.99,Spring
2023-03-11,S004,P0001,Groceries,East,162,2,176,21.64,56.21,20,Sunny,1,55.39,Winter
2023-03-11,S004,P0002,Toys,South,254,28,27,44.23,63.89,15,Snowy,1,61.53,Spring
2023-03-11,S004,P0003,Electronics,North,228,157,156,165.86,78.32,5,Sunny,1,74.97,Spring
2023-03-11,S004,P0004,Electronics,West,61,59,24,67.08,59.04,10,Cloudy,1,57.86,Autumn
2023-03-11,S004,P0005,Furniture,West,499,51,191,69.72,97.77,15,Cloudy,1,100.92,Spring
2023-03-11,S004,P0006,Groceries,West,54,36,92,46.57,84.82,0,Cloudy,1,84.06,Spring
2023-03-11,S004,P0007,Groceries,North,482,256,190,252.84,30.04,20,Snowy,1,29.77,Spring
2023-03-11,S004,P0008,Electronics,East,289,5,132,1.13,22.88,0,Snowy,1,27.75,Summer
2023-03-11,S004,P0009,Toys,West,494,401,38,420.14,79.15,15,Rainy,1,75.98,Spring
2023-03-11,S004,P0010,Groceries,East,318,205,156,219.25,37.04,15,Rainy,0,41.9,Winter
2023-03-11,S004,P0011,Clothing,South,72,45,193,64.45,98.55,10,Snowy,0,97.89,Autumn
2023-03-11,S004,P0012,Groceries,North,368,208,195,210.29,46.22,15,Rainy,0,43.33,Spring
2023-03-11,S004,P0013,Toys,West,237,106,111,116.62,27.34,10,Rainy,0,27.84,Summer
2023-03-11,S004,P0014,Clothing,East,110,98,104,106.11,42.12,0,Cloudy,1,43.38,Winter
2023-03-11,S004,P0015,Electronics,East,436,90,148,85.7,13.92,15,Rainy,1,12.71,Summer
2023-03-11,S004,P0016,Toys,West,140,32,114,41.46,63.97,15,Cloudy,0,64.61,Autumn
2023-03-11,S004,P0017,Electronics,West,89,33,38,39.34,85.11,0,Sunny,1,81.61,Autumn
2023-03-11,S004,P0018,Electronics,North,219,184,95,186.63,81.73,20,Cloudy,1,81.47,Summer
2023-03-11,S004,P0019,Groceries,North,442,280,104,283.46,86.4,15,Snowy,0,84.1,Summer
2023-03-11,S004,P0020,Electronics,West,85,10,47,12.46,42.09,0,Snowy,0,46.51,Summer
2023-03-11,S005,P0001,Furniture,North,419,292,165,301.99,58.4,10,Rainy,1,61.02,Winter
2023-03-11,S005,P0002,Groceries,South,302,233,72,224.42,12.99,5,Snowy,1,13.89,Spring
2023-03-11,S005,P0003,Groceries,South,319,19,167,12.74,12.49,0,Snowy,0,9.6,Autumn
2023-03-11,S005,P0004,Furniture,South,252,25,24,33.36,67.34,0,Snowy,0,70.35,Winter
2023-03-11,S005,P0005,Groceries,West,222,22,110,12.32,36.15,15,Cloudy,1,38.84,Spring
2023-03-11,S005,P0006,Groceries,North,143,143,109,149.16,39.75,10,Cloudy,0,38.74,Winter
2023-03-11,S005,P0007,Furniture,West,305,93,133,103.26,90.18,15,Rainy,1,86.88,Spring
2023-03-11,S005,P0008,Clothing,North,208,26,63,22.62,49.33,15,Snowy,1,50.05,Autumn
2023-03-11,S005,P0009,Electronics,West,337,304,187,310.85,21.5,10,Rainy,1,20.12,Summer
2023-03-11,S005,P0010,Clothing,West,438,79,73,91.56,54.23,0,Rainy,1,58.31,Summer
2023-03-11,S005,P0011,Electronics,South,376,339,129,345.38,44.29,10,Snowy,0,47.36,Winter
2023-03-11,S005,P0012,Electronics,West,69,37,108,43.19,33.91,0,Rainy,1,33.56,Winter
2023-03-11,S005,P0013,Toys,North,173,119,80,121.86,53.03,15,Snowy,0,56.01,Autumn
2023-03-11,S005,P0014,Toys,South,399,75,50,74.1,42.16,15,Cloudy,1,43.07,Winter
2023-03-11,S005,P0015,Furniture,North,380,71,135,62.13,11.69,5,Cloudy,0,12.08,Spring
2023-03-11,S005,P0016,Groceries,West,344,4,67,13.08,31.89,0,Sunny,1,32.48,Winter
2023-03-11,S005,P0017,Clothing,South,419,219,148,234.85,46.5,20,Rainy,1,48.96,Spring
2023-03-11,S005,P0018,Furniture,South,258,94,48,84.96,54.25,15,Cloudy,0,49.79,Spring
2023-03-11,S005,P0019,Electronics,West,373,306,66,297.04,64.93,15,Sunny,1,61.09,Autumn
2023-03-11,S005,P0020,Clothing,South,355,125,29,136.88,80.3,5,Cloudy,0,79.96,Spring
2023-04-11,S001,P0001,Clothing,South,287,180,62,193.64,35.5,10,Cloudy,1,32.96,Winter
2023-04-11,S001,P0002,Furniture,West,83,74,139,69.35,25.11,10,Cloudy,0,28.83,Summer
2023-04-11,S001,P0003,Furniture,North,258,196,96,193.47,83.74,15,Snowy,1,79.92,Autumn
2023-04-11,S001,P0004,Furniture,East,186,153,59,156.12,70.19,0,Rainy,1,73.47,Winter
2023-04-11,S001,P0005,Furniture,South,297,99,75,113.18,73.05,10,Sunny,1,73.46,Summer
2023-04-11,S001,P0006,Electronics,South,93,48,177,51.02,28.01,0,Snowy,0,24.26,Summer
2023-04-11,S001,P0007,Clothing,East,346,90,117,89.45,95.87,15,Cloudy,1,91.47,Autumn
2023-04-11,S001,P0008,Electronics,West,332,249,113,256.27,93.76,10,Cloudy,0,89.43,Winter
2023-04-11,S001,P0009,Electronics,South,474,407,153,415.74,35.14,10,Sunny,0,35.26,Spring
2023-04-11,S001,P0010,Toys,East,495,35,129,37.68,44.92,20,Rainy,0,46.39,Spring
2023-04-11,S001,P0011,Electronics,West,347,248,170,245.51,33.28,0,Snowy,1,38.16,Spring
2023-04-11,S001,P0012,Toys,North,481,335,189,348.73,50.21,10,Snowy,1,45.27,Summer
2023-04-11,S001,P0013,Clothing,North,184,164,196,180.74,35.13,15,Cloudy,1,35.59,Winter
2023-04-11,S001,P0014,Electronics,West,426,371,29,390.56,64.73,0,Cloudy,0,64.68,Autumn
2023-04-11,S001,P0015,Electronics,North,365,25,167,18.55,38.96,10,Rainy,0,34.97,Autumn
2023-04-11,S001,P0016,Electronics,North,112,96,185,101.07,64.62,10,Sunny,0,68.11,Winter
2023-04-11,S001,P0017,Groceries,East,446,274,66,275.95,37.84,10,Sunny,0,37.07,Summer
2023-04-11,S001,P0018,Toys,East,165,165,33,156.74,60.18,10,Snowy,1,58.48,Summer
2023-04-11,S001,P0019,Electronics,West,204,187,181,182.92,18.81,0,Snowy,0,22.19,Autumn
2023-04-11,S001,P0020,Electronics,North,319,228,21,247.58,81.23,5,Cloudy,0,85.9,Winter
2023-04-11,S002,P0001,Groceries,East,435,137,23,127.47,31.09,15,Sunny,0,33.46,Autumn
2023-04-11,S002,P0002,Furniture,North,439,1,189,10.34,43.78,20,Snowy,1,48.61,Summer
2023-04-11,S002,P0003,Groceries,West,200,79,112,86.54,12.41,15,Cloudy,1,15.62,Autumn
2023-04-11,S002,P0004,Groceries,North,114,12,41,19.43,22.68,10,Cloudy,0,25.62,Spring
2023-04-11,S002,P0005,Furniture,East,185,110,61,114.15,51.28,5,Sunny,0,52.18,Summer
2023-04-11,S002,P0006,Groceries,East,277,94,150,104.62,57.88,10,Rainy,0,54.0,Summer
2023-04-11,S002,P0007,Clothing,South,330,249,188,250.56,44.98,20,Cloudy,1,40.44,Spring
2023-04-11,S002,P0008,Electronics,South,378,233,192,248.4,95.94,15,Rainy,1,97.52,Summer
2023-04-11,S002,P0009,Groceries,South,198,111,126,123.11,42.24,5,Snowy,1,40.1,Spring
2023-04-11,S002,P0010,Electronics,West,460,427,99,424.88,56.24,5,Rainy,0,59.26,Winter
2023-04-11,S002,P0011,Electronics,South,106,27,65,36.39,93.8,0,Cloudy,0,97.48,Autumn
2023-04-11,S002,P0012,Electronics,South,151,93,110,95.05,42.22,15,Cloudy,0,47.15,Summer
2023-04-11,S002,P0013,Toys,East,237,162,34,170.05,87.1,15,Cloudy,1,85.08,Winter
2023-04-11,S002,P0014,Electronics,South,339,25,79,23.7,78.07,20,Snowy,0,77.97,Winter
2023-04-11,S002,P0015,Furniture,East,476,82,185,92.68,80.91,0,Rainy,1,79.92,Summer
2023-04-11,S002,P0016,Toys,West,140,128,132,138.31,87.61,10,Sunny,0,91.57,Spring
2023-04-11,S002,P0017,Clothing,West,226,104,191,100.97,79.67,5,Rainy,1,76.03,Summer
2023-04-11,S002,P0018,Furniture,East,277,20,143,19.03,83.73,0,Rainy,1,82.63,Autumn
2023-04-11,S002,P0019,Electronics,West,156,129,86,126.73,89.07,0,Rainy,1,93.76,Autumn
2023-04-11,S002,P0020,Clothing,West,334,101,41,106.68,41.46,15,Rainy,0,36.56,Summer
2023-04-11,S003,P0001,Clothing,East,390,320,149,339.72,79.32,5,Rainy,0,75.01,Summer
2023-04-11,S003,P0002,Clothing,West,310,55,148,72.42,60.91,0,Cloudy,0,65.74,Spring
2023-04-11,S003,P0003,Furniture,East,138,12,22,3.07,62.02,5,Snowy,0,62.51,Autumn
2023-04-11,S003,P0004,Clothing,West,209,15,129,33.79,31.75,5,Sunny,0,27.06,Spring
2023-04-11,S003,P0005,Furniture,South,134,59,72,74.53,33.92,20,Cloudy,0,38.72,Autumn
2023-04-11,S003,P0006,Clothing,East,327,167,191,180.36,22.87,10,Cloudy,0,26.65,Spring
2023-04-11,S003,P0007,Furniture,South,214,105,185,95.07,48.15,20,Snowy,0,44.87,Spring
2023-04-11,S003,P0008,Groceries,West,191,96,165,90.7,70.05,15,Sunny,0,73.42,Summer
2023-04-11,S003,P0009,Clothing,West,84,81,84,87.45,58.8,0,Snowy,0,57.16,Autumn
2023-04-11,S003,P0010,Groceries,East,363,260,195,277.12,66.94,15,Snowy,1,66.43,Autumn
2023-04-11,S003,P0011,Toys,West,315,31,150,24.19,84.94,20,Snowy,0,87.9,Autumn
2023-04-11,S003,P0012,Groceries,North,476,7,185,22.48,56.94,20,Cloudy,0,58.32,Summer
2023-04-11,S003,P0013,Groceries,North,474,384,181,385.17,92.3,0,Sunny,1,96.66,Spring
2023-04-11,S003,P0014,Clothing,West,334,265,189,280.05,79.43,15,Rainy,0,83.87,Winter
2023-04-11,S003,P0015,Furniture,West,304,102,145,117.91,30.68,10,Snowy,1,34.37,Winter
2023-04-11,S003,P0016,Groceries,South,214,69,165,79.85,36.35,20,Cloudy,1,36.04,Spring
2023-04-11,S003,P0017,Groceries,East,386,344,34,348.31,14.28,0,Cloudy,0,14.7,Summer
2023-04-11,S003,P0018,Groceries,North,246,120,56,134.37,66.4,20,Sunny,1,66.72,Winter
2023-04-11,S003,P0019,Clothing,South,198,37,172,52.12,72.14,20,Sunny,0,73.66,Summer
2023-04-11,S003,P0020,Groceries,West,365,216,166,232.66,29.75,15,Sunny,1,31.96,Winter
2023-04-11,S004,P0001,Clothing,West,61,22,70,30.44,22.58,0,Cloudy,0,27.42,Winter
2023-04-11,S004,P0002,Groceries,West,185,139,128,152.91,17.31,5,Rainy,0,21.15,Winter
2023-04-11,S004,P0003,Toys,North,323,223,186,230.55,53.92,5,Sunny,1,50.6,Winter
2023-04-11,S004,P0004,Toys,East,296,1,70,4.87,57.74,20,Rainy,0,61.18,Autumn
2023-04-11,S004,P0005,Groceries,East,433,301,147,299.85,42.08,5,Rainy,1,42.24,Autumn
2023-04-11,S004,P0006,Groceries,North,471,198,152,204.37,53.28,10,Cloudy,1,54.98,Autumn
2023-04-11,S004,P0007,Electronics,South,172,117,119,121.59,86.6,5,Snowy,1,84.86,Summer
2023-04-11,S004,P0008,Toys,West,482,163,95,167.3,93.55,15,Sunny,0,92.88,Autumn
2023-04-11,S004,P0009,Electronics,South,454,344,193,352.88,70.32,15,Rainy,0,70.39,Autumn
2023-04-11,S004,P0010,Clothing,North,266,63,69,63.46,13.93,10,Snowy,0,17.87,Spring
2023-04-11,S004,P0011,Groceries,North,405,52,128,63.8,49.42,5,Cloudy,1,49.27,Autumn
2023-04-11,S004,P0012,Groceries,West,365,164,137,173.48,34.33,0,Rainy,1,29.75,Winter
2023-04-11,S004,P0013,Electronics,South,267,258,54,253.64,30.85,5,Cloudy,0,27.97,Autumn
2023-04-11,S004,P0014,Furniture,West,375,308,154,322.85,33.11,0,Snowy,1,35.54,Spring
2023-04-11,S004,P0015,Toys,South,376,322,168,328.65,20.56,20,Sunny,0,19.86,Summer
2023-04-11,S004,P0016,Furniture,East,145,38,167,57.63,84.64,15,Sunny,0,81.55,Winter
2023-04-11,S004,P0017,Clothing,West,54,43,167,40.61,44.09,0,Snowy,1,45.11,Summer
2023-04-11,S004,P0018,Clothing,South,385,123,29,137.82,43.87,20,Rainy,1,42.67,Winter
2023-04-11,S004,P0019,Electronics,South,294,125,54,137.31,78.11,15,Cloudy,0,82.79,Spring
2023-04-11,S004,P0020,Toys,East,249,131,127,132.81,50.94,20,Rainy,1,52.23,Spring
2023-04-11,S005,P0001,Furniture,West,187,159,98,155.15,52.73,10,Snowy,1,49.6,Winter
2023-04-11,S005,P0002,Clothing,East,490,153,66,143.41,11.86,15,Rainy,1,13.57,Summer
2023-04-11,S005,P0003,Furniture,East,423,371,113,362.85,20.13,0,Rainy,1,23.98,Autumn
2023-04-11,S005,P0004,Toys,East,292,8,27,24.55,20.94,15,Sunny,1,20.62,Spring
2023-04-11,S005,P0005,Electronics,West,114,95,116,106.41,14.81,0,Sunny,1,18.72,Winter
2023-04-11,S005,P0006,Groceries,South,411,243,134,238.65,22.51,5,Sunny,1,18.31,Autumn
2023-04-11,S005,P0007,Groceries,West,277,66,24,71.15,56.21,15,Rainy,0,60.48,Summer
2023-04-11,S005,P0008,Groceries,North,52,19,125,23.18,29.02,20,Snowy,0,27.11,Spring
2023-04-11,S005,P0009,Groceries,South,104,47,194,63.43,63.98,5,Snowy,1,59.86,Spring
2023-04-11,S005,P0010,Electronics,East,422,77,188,93.29,89.75,10,Sunny,0,85.54,Summer
2023-04-11,S005,P0011,Toys,North,320,281,68,292.12,25.57,20,Snowy,1,21.49,Winter
2023-04-11,S005,P0012,Clothing,North,437,157,192,172.96,84.86,5,Rainy,1,85.43,Winter
2023-04-11,S005,P0013,Toys,South,372,150,69,144.53,19.04,20,Cloudy,1,20.54,Spring
2023-04-11,S005,P0014,Groceries,East,121,101,122,119.18,17.77,20,Sunny,1,12.93,Winter
2023-04-11,S005,P0015,Groceries,South,488,311,111,312.43,96.77,5,Snowy,0,98.29,Summer
2023-04-11,S005,P0016,Groceries,East,273,155,184,149.17,14.38,0,Sunny,1,14.98,Autumn
2023-04-11,S005,P0017,Clothing,North,172,87,62,99.63,37.98,15,Snowy,0,38.76,Winter
2023-04-11,S005,P0018,Furniture,South,489,141,122,134.29,79.15,5,Rainy,0,78.35,Summer
2023-04-11,S005,P0019,Furniture,South,326,28,193,34.01,19.57,10,Cloudy,1,21.49,Summer
2023-04-11,S005,P0020,Clothing,East,479,72,75,87.06,90.08,5,Cloudy,0,91.66,Winter
2023-05-11,S001,P0001,Furniture,South,166,21,186,37.23,54.31,20,Snowy,1,50.28,Winter
2023-05-11,S001,P0002,Clothing,South,102,37,78,30.83,98.12,0,Sunny,0,94.04,Winter
2023-05-11,S001,P0003,Clothing,East,60,53,128,58.49,27.38,5,Sunny,0,27.63,Spring
2023-05-11,S001,P0004,Groceries,East,453,293,83,289.88,71.01,10,Sunny,1,76.0,Spring
2023-05-11,S001,P0005,Groceries,North,292,287,36,297.27,73.28,10,Cloudy,1,72.69,Autumn
2023-05-11,S001,P0006,Electronics,North,126,60,123,61.92,87.06,10,Sunny,0,85.19,Autumn
2023-05-11,S001,P0007,Furniture,East,64,57,66,54.77,36.13,0,Sunny,0,37.61,Summer
2023-05-11,S001,P0008,Groceries,East,475,359,34,356.4,91.97,0,Snowy,1,95.97,Summer
2023-05-11,S001,P0009,Furniture,North,356,161,28,179.89,30.95,5,Sunny,0,35.43,Summer
2023-05-11,S001,P0010,Electronics,West,189,87,58,91.81,60.55,20,Snowy,1,60.45,Summer
2023-05-11,S001,P0011,Furniture,East,456,453,110,459.09,80.44,15,Snowy,1,77.16,Summer
2023-05-11,S001,P0012,Toys,North,293,255,85,264.54,27.38,5,Snowy,0,24.48,Winter
2023-05-11,S001,P0013,Toys,West,495,315,87,308.22,20.59,5,Snowy,0,21.9,Spring
2023-05-11,S001,P0014,Furniture,West,221,44,71,46.44,13.73,20,Rainy,0,18.28,Spring
2023-05-11,S001,P0015,Groceries,East,449,312,37,309.84,87.13,20,Sunny,0,92.07,Winter
2023-05-11,S001,P0016,Electronics,East,259,207,101,208.43,25.64,20,Cloudy,0,29.98,Autumn
2023-05-11,S001,P0017,Clothing,West,448,256,130,252.19,68.25,0,Sunny,0,72.7,Summer
2023-05-11,S001,P0018,Clothing,East,400,65,102,63.24,18.21,0,Snowy,0,22.06,Winter
2023-05-11,S001,P0019,Electronics,South,418,311,76,307.04,28.79,10,Snowy,0,27.36,Winter
2023-05-11,S001,P0020,Clothing,North,118,39,180,47.21,77.04,10,Sunny,0,79.27,Summer
2023-05-11,S002,P0001,Clothing,South,171,132,92,135.27,13.27,0,Rainy,0,16.7,Spring
2023-05-11,S002,P0002,Electronics,South,265,12,138,16.94,22.64,0,Rainy,0,18.22,Summer
2023-05-11,S002,P0003,Electronics,West,104,0,36,-3.98,76.86,10,Rainy,1,77.89,Autumn
2023-05-11,S002,P0004,Furniture,West,204,109,151,126.49,77.89,15,Cloudy,1,80.63,Winter
2023-05-11,S002,P0005,Clothing,South,405,156,28,158.78,32.16,15,Sunny,0,29.37,Autumn
2023-05-11,S002,P0006,Furniture,East,376,362,146,360.29,15.76,20,Sunny,0,19.35,Autumn
2023-05-11,S002,P0007,Clothing,West,342,263,176,268.88,47.33,15,Sunny,1,52.19,Winter
2023-05-11,S002,P0008,Furniture,West,114,108,102,103.92,53.48,0,Snowy,0,58.13,Winter
2023-05-11,S002,P0009,Toys,North,161,120,87,122.75,54.42,10,Cloudy,0,58.76,Spring
2023-05-11,S002,P0010,Toys,West,261,32,55,40.32,10.02,20,Cloudy,0,12.22,Summer
2023-05-11,S002,P0011,Toys,North,403,0,46,-0.43,11.18,0,Cloudy,1,10.93,Summer
2023-05-11,S002,P0012,Toys,West,94,55,22,51.53,50.66,20,Sunny,0,45.66,Spring
2023-05-11,S002,P0013,Toys,North,499,347,173,339.03,45.26,5,Snowy,0,40.7,Winter
2023-05-11,S002,P0014,Toys,South,290,213,112,225.03,78.39,15,Snowy,0,82.48,Autumn
2023-05-11,S002,P0015,Groceries,East,265,192,36,208.91,68.28,10,Sunny,1,71.14,Autumn
2023-05-11,S002,P0016,Clothing,West,462,413,33,423.27,99.63,10,Rainy,0,100.01,Autumn
2023-05-11,S002,P0017,Electronics,East,123,5,115,2.28,52.13,20,Cloudy,0,50.48,Summer
2023-05-11,S002,P0018,Groceries,East,119,73,117,64.7,64.36,15,Rainy,0,62.76,Spring
2023-05-11,S002,P0019,Groceries,East,442,56,60,53.52,97.96,15,Snowy,0,102.53,Summer
2023-05-11,S002,P0020,Toys,West,128,28,175,19.61,67.65,0,Cloudy,1,67.5,Winter
2023-05-11,S003,P0001,Toys,West,74,40,195,44.62,14.85,15,Rainy,1,12.18,Winter
2023-05-11,S003,P0002,Toys,North,244,74,147,81.88,63.69,20,Sunny,1,66.4,Autumn
2023-05-11,S003,P0003,Clothing,East,143,32,75,51.07,75.02,20,Rainy,0,79.49,Autumn
2023-05-11,S003,P0004,Groceries,South,225,61,24,61.63,54.11,15,Rainy,0,52.1,Winter
2023-05-11,S003,P0005,Electronics,North,131,128,126,127.31,36.74,20,Snowy,1,37.88,Autumn
2023-05-11,S003,P0006,Groceries,West,92,38,20,41.22,15.17,20,Cloudy,1,14.26,Winter
2023-05-11,S003,P0007,Furniture,East,326,272,154,286.7,92.54,20,Sunny,1,92.6,Spring
2023-05-11,S003,P0008,Clothing,South,58,4,127,16.75,28.29,0,Sunny,0,26.29,Summer
2023-05-11,S003,P0009,Electronics,North,409,160,48,169.77,19.7,0,Cloudy,1,23.33,Summer
2023-05-11,S003,P0010,Furniture,West,492,354,140,373.62,46.4,20,Sunny,1,44.38,Spring
2023-05-11,S003,P0011,Groceries,West,460,182,191,175.74,30.18,15,Snowy,0,30.95,Spring
2023-05-11,S003,P0012,Electronics,South,261,31,23,47.43,27.48,5,Sunny,0,28.93,Winter
2023-05-11,S003,P0013,Groceries,North,266,212,168,206.6,16.96,5,Rainy,1,20.8,Summer
2023-05-11,S003,P0014,Groceries,South,238,29,112,25.2,62.58,5,Snowy,0,64.87,Summer
2023-05-11,S003,P0015,Clothing,North,88,68,181,72.45,84.11,5,Sunny,0,88.25,Winter
2023-05-11,S003,P0016,Toys,West,495,401,105,400.75,14.54,5,Cloudy,1,14.13,Summer
2023-05-11,S003,P0017,Groceries,South,177,147,66,164.61,49.18,10,Cloudy,0,47.69,Winter
2023-05-11,S003,P0018,Groceries,South,482,420,156,429.99,64.14,10,Cloudy,0,64.03,Spring
2023-05-11,S003,P0019,Furniture,North,474,473,93,467.98,65.25,10,Rainy,0,68.04,Autumn
2023-05-11,S003,P0020,Furniture,West,365,196,41,186.29,21.42,15,Cloudy,0,19.77,Autumn
2023-05-11,S004,P0001,Furniture,North,210,155,142,169.15,42.4,15,Cloudy,1,41.64,Winter
2023-05-11,S004,P0002,Clothing,West,291,102,172,120.56,13.07,0,Snowy,0,17.36,Winter
2023-05-11,S004,P0003,Electronics,West,458,43,179,35.77,99.13,5,Snowy,1,98.93,Spring
